ActionGeo_CountryCode,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,GLOBALEVENTID,SOURCEURL,SQLDATE,company,industry,sentiment,title,topic,domain
IT,"Milan, Lombardia, Italy",45.4667,9.2,505900468,http://jutiagroup.com/20160126-market-update-pfizer-inc-nysepfe-biosimilar-drugs-get-boost-as-uk-cost-agency-backs-their-use/,20160127,pfizer,health,,20160126 market update pfizer inc nysepfe biosimilar drugs get boost as uk cost agency backs their use,drug,jutiagroup.com
IN,India,20.0,77.0,498617771,https://in.newshub.org/novartis-completes-animal-health-biz-sale-transaction-20071097.html,20160101,novartis,health,,novartis completes animal health biz sale transaction 20071097.html,health,in.newshub.org
IN,India,20.0,77.0,498619159,http://www.thehindubusinessline.com/companies/novartis-completes-animal-health-business-sale-transaction/article8054279.ece,20160101,novartis,health,,novartis completes animal health business sale transaction,health,www.thehindubusinessline.com
IN,"New Delhi, Delhi, India",28.6,77.2,498619962,http://profit.ndtv.com/news/corporates/article-novartis-completes-animal-health-business-sale-transaction-1261258,20160101,novartis,health,,article novartis completes animal health business sale transaction 1261258,health,profit.ndtv.com
IN,India,20.0,77.0,498648125,http://www.finanznachrichten.de/nachrichten-2016-01/36025163-novartis-india-sells-animal-health-business-to-elanco-020.htm,20160101,novartis,health,,36025163 novartis india sells animal health business to elanco 020.htm,health,www.finanznachrichten.de
US,United States,38.0,-97.0,499657782,http://www.finanznachrichten.de/nachrichten-2016-01/36051532-novartis-international-ag-novartis-pharmaceuticals-collaborates-with-qualcomm-in-digital-innovation-with-the-breezhaler-inhaler-device-to-treat-copd-399.htm,20160105,novartis,technology,,36051532 novartis international ag novartis pharmaceuticals collaborates with qualcomm in digital innovation with the breezhaler inhaler device to treat copd 399.htm,digital,www.finanznachrichten.de
,,,,499724558,http://www.finanznachrichten.de/nachrichten-2016-01/36052592-qualcomm-expands-collaboration-with-novartis-for-connected-copd-therapy-020.htm,20160106,novartis,health,,36052592 qualcomm expands collaboration with novartis for connected copd therapy 020.htm,therapy,www.finanznachrichten.de
,,,,499813136,http://www.finchannel.com/index.php/component/k2/item/53785-novartis-collaborates-with-qualcomm-in-digital-innovation-with-the-breezhaler-tm-inhaler-device-to-treat-copd,20160106,novartis,technology,,53785 novartis collaborates with qualcomm in digital innovation with the breezhaler tm inhaler device to treat copd,digital,www.finchannel.com
,,,,499867525,http://www.newshour.com.bd/2016/01/06/novartis-pharmaceuticals-collaborates-with-qualcomm-in-digital-innovation-with-the-breezhalertm-inhaler-device-to-treat-copd/,20160106,novartis,technology,,novartis pharmaceuticals collaborates with qualcomm in digital innovation with the breezhalertm inhaler device to treat copd,digital,www.newshour.com.bd
,,,,501105904,http://www.nasdaq.com/article/novartis-announces-strategic-alliance-and-licensing-deal-with-surface-oncology-20160111-00026,20160111,novartis,health,,novartis announces strategic alliance and licensing deal with surface oncology 20160111 00026,oncology,www.nasdaq.com
US,"Ashland, Ohio, United States",40.8687,-82.3182,501122534,https://www.bostonglobe.com/business/2016/01/11/sanofi-novartis-reach-development-deals-with-two-cambridge-biotechs/VA8j3XxOINpTz030UWQAIP/story.html,20160111,novartis,technology,,sanofi novartis reach development deals with two cambridge biotechs,iot,www.bostonglobe.com
SZ,"Zurich, ZüSZ, Switzerland",47.3667,8.55,501297324,http://newsdaily.com/2016/01/novartis-signs-170-million-immuno-oncology-pact-with-surface/,20160111,novartis,health,,novartis signs 170 million immuno oncology pact with surface,oncology,newsdaily.com
,,,,501443869,http://www.business-standard.com/content/b2b-pharma/novartis-ties-up-with-surface-oncology-to-grow-immuno-oncology-pipeline-116011200414_1.html,20160112,novartis,health,,novartis ties up with surface oncology to grow immuno oncology pipeline 116011200414 1.html,oncology,www.business-standard.com
,,,,501879759,http://contractservices.pharmaceutical-business-review.com/news/novartis-expands-immuno-oncology-pipeline-through-collaboration-with-surface-oncology-130116-4783902,20160113,novartis,health,,novartis expands immuno oncology pipeline through collaboration with surface oncology 130116 4783902,oncology,contractservices.pharmaceutical-business-review.com
,,,,502897544,http://www.newshour.com.bd/2016/01/17/novartis-continues-to-grow-immuno-oncology-pipeline-through-collaboration-and-licensing-agreement-with-surface-oncology/,20160116,novartis,health,,novartis continues to grow immuno oncology pipeline through collaboration and licensing agreement with surface oncology,oncology,www.newshour.com.bd
,,,,503660928,http://www.enterpriseinnovation.net/article/qualcomm-expands-partnership-novartis-connected-copd-therapy-2069092205,20160119,novartis,health,,qualcomm expands partnership novartis connected copd therapy 2069092205,therapy,www.enterpriseinnovation.net
SZ,"Davos, Switzerland (general), Switzerland",46.8167,9.83333,504459265,http://economictimes.indiatimes.com/news/international/business/at-davos-global-drug-makers-like-novartis-roche-pfizer-others-call-for-action-on-superbugs/articleshow/50676263.cms,20160121,novartis,health,,at davos global drug makers like novartis roche pfizer others call for action on superbugs,drug,economictimes.indiatimes.com
IS,Israel,31.5,34.75,506044075,http://www.fiercebiotech.com/story/backed-novartis-and-orbimed-adicet-joins-immunotherapy-crowd-51m-round/2016-01-26,20160127,novartis,health,,backed novartis and orbimed adicet joins immunotherapy crowd 51m round,therapy,www.fiercebiotech.com
SZ,"Zurich, ZüSZ, Switzerland",47.3667,8.55,506099064,http://www.swissinfo.ch/eng/novartis-chief-sees-lasting-price-pressure-as-the-new-reality/41921810,20160127,novartis,technology,,novartis chief sees lasting price pressure as the new reality,reality,www.swissinfo.ch
SZ,"Zurich, ZüSZ, Switzerland",47.3667,8.55,506222879,http://lenews.ch/2016/01/27/days-of-unfettered-drug-prices-increases-over-novartis-head-says/,20160127,novartis,health,,days of unfettered drug prices increases over novartis head says,drug,lenews.ch
SZ,Switzerland,47.0,8.0,506429630,http://senecaglobe.com/drug-maker-runs-in-hot-momentum-merck-co-inc-nysemrk-johnson-johnson-nysejnj-novartis-ag-nysenvs/312690/,20160128,novartis,health,,drug maker runs in hot momentum merck co inc nysemrk johnson johnson nysejnj novartis ag nysenvs,drug,senecaglobe.com
,,,,503092210,http://www.thecomet.net:80/news/i_have_four_months_supply_but_after_that_i_am_in_trouble_stevenage_pensioner_s_concern_over_glaxosmithkline_drug_shortage_1_4381530,20160117,glaxosmithkline,health,,i have four months supply but after that i am in trouble stevenage pensioner s concern over glaxosmithkline drug shortage 1 4381530,drug,www.thecomet.net:80
CH,China,35.0,105.0,504142967,http://www.reuters.com/article/glaxosmithkline-indictments-idUSL2N1542JC?virtualBrandChannel=11563,20160121,glaxosmithkline,technology,,glaxosmithkline indictments idusl2n1542jc?virtualbrandchannel=11563,virtual,www.reuters.com
,,,,504439042,http://mobihealthnews.com/content/qualcomm-and-glaxosmithkline-talks-launch-medical-device-joint-venture,20160121,glaxosmithkline,health,,qualcomm and glaxosmithkline talks launch medical device joint venture,medical,mobihealthnews.com
JA,Japan,36.0,138.0,505814459,http://www.newshour.com.bd/2016/01/26/glaxosmithkline-plc-evaluates-possibility-of-using-its-vaccine-technology-for-the-zika-virus/,20160126,glaxosmithkline,health,,glaxosmithkline plc evaluates possibility of using its vaccine technology for the zika virus,vaccine,www.newshour.com.bd
UK,United Kingdom,54.0,-2.0,509572028,http://www.cityam.com/233990/consulting-giants-including-pwc-accenture-and-ibm-club-together-to-figure-out-why-so-many-women-are-fleeing-the-profession-and-not-returning,20160208,accenture,technology,,consulting giants including pwc accenture and ibm club together to figure out why so many women are fleeing the profession and not returning,consulting,www.cityam.com
US,United States,38.0,-97.0,510311958,http://www.finanznachrichten.de/nachrichten-2016-02/36407380-rsa-and-accenture-extend-bpo-agreement-for-insurance-services-004.htm,20160210,accenture,technology,,36407380 rsa and accenture extend bpo agreement for insurance services 004.htm,insurance,www.finanznachrichten.de
BE,Belgium,50.8333,4.0,511114990,https://www.publictechnology.net/articles/news/bt-accenture-and-ibm-win-european-commission-cloud-contracts,20160212,accenture,technology,,bt accenture and ibm win european commission cloud contracts,cloud,www.publictechnology.net
FR,France,46.0,2.0,512704229,http://www.marketwatch.com/story/accenture-launches-blockchain-practice-for-financial-services-industry-and-enters-alliance-with-digital-asset-holdings-2016-02-17,20160217,accenture,technology,,accenture launches blockchain practice for financial services industry and enters alliance with digital asset holdings 2016 02 17,digital,www.marketwatch.com
SN,Singapore,1.3667,103.8,512992198,http://www.marketwatch.com/story/efma-and-accenture-launch-global-insurance-awards-to-reward-and-foster-industry-innovation-2016-02-18,20160218,accenture,technology,,efma and accenture launch global insurance awards to reward and foster industry innovation 2016 02 18,insurance,www.marketwatch.com
US,"New York, United States",42.1497,-74.9384,513057337,http://www.automatedtrader.net/news/at/155290/digital-asset-partners-with-accenture--broadridge-and-pwc,20160218,accenture,technology,,digital asset partners with accenture  broadridge and pwc,digital,www.automatedtrader.net
UK,United Kingdom,54.0,-2.0,513202399,http://www.nearshoreamericas.com/accenture-rsa-insurance-bpo-contract-outsourcing/,20160218,accenture,technology,,accenture rsa insurance bpo contract outsourcing,insurance,www.nearshoreamericas.com
,,,,513457192,http://www.cbronline.com/news/internet-of-things/smart-technology/could-blockchain-slash-energy-bills-accenture-smart-plug-could-save-millions-in-energy-costs-4816453,20160219,accenture,technology,,could blockchain slash energy bills accenture smart plug could save millions in energy costs 4816453,energy,www.cbronline.com
SP,"Madrid, Madrid, Spain",40.4,-3.68333,514528415,http://www.marketwatch.com/story/metro-de-madrid-selects-accenture-to-support-its-digital-transformation-2016-02-23,20160223,accenture,technology,,metro de madrid selects accenture to support its digital transformation 2016 02 23,digital,www.marketwatch.com
BE,Belgium,50.8333,4.0,514928297,http://finchannel.com/index.php/technology/item/54831-accenture-comparex-and-microsoft-added-to-e-u-cloud-services-framework,20160224,accenture,technology,,54831 accenture comparex and microsoft added to e u cloud services framework,cloud,finchannel.com
,,,,516614454,https://civsourceonline.com/2016/02/29/accenture-to-create-health-data-policy-framework/,20160229,accenture,technology,,accenture to create health data policy framework,data,civsourceonline.com
CA,"Toronto, Ontario, Canada",43.6667,-79.4167,509043784,http://www.marketwatch.com/story/ontario-ministry-of-health-and-long-term-care-and-st-josephs-health-system-honoured-with-ipac-deloitte-public-sector-leadership-gold-award-2016-02-05,20160205,deloitte,health,,ontario ministry of health and long term care and st josephs health system honoured with ipac deloitte public sector leadership gold award 2016 02 05,health,www.marketwatch.com
LU,Luxembourg,49.75,6.1667,509643192,http://www.chronicle.lu/categoriesworkingconferences/item/15501-deloitte-puts-patients-at-the-heart-of-its-reflection-at-healthcare-conference,20160208,deloitte,health,,15501 deloitte puts patients at the heart of its reflection at healthcare conference,health,www.chronicle.lu
KE,Kenya,1.0,38.0,510296367,http://www.the-star.co.ke/news/2016/02/10/kenya-airways-picks-deloitte-to-audit-its-operations_c1292185,20160210,deloitte,technology,,kenya airways picks deloitte to audit its operations c1292185,operations,www.the-star.co.ke
SF,South Africa,-29.0,24.0,510311771,https://it-online.co.za/2016/02/10/deloitte-targets-insurance-with-convista-buy/,20160210,deloitte,technology,,deloitte targets insurance with convista buy,insurance,it-online.co.za
IS,Israel,31.5,34.75,511264149,http://www.marketwatch.com/story/update---deloitte-and-vlocity-bring-industry-specific-cloud-apps-to-canadian-clients-2016-02-12,20160212,deloitte,technology,,update   deloitte and vlocity bring industry specific cloud apps to canadian clients 2016 02 12,cloud,www.marketwatch.com
CA,Canada,60.0,-95.0,511269965,https://www.equities.com/news/update-deloitte-and-vlocity-bring-industry-specific-cloud-apps-to-canadian-clients,20160213,deloitte,technology,,update deloitte and vlocity bring industry specific cloud apps to canadian clients,cloud,www.equities.com
IS,Israel,31.5,34.75,511270820,http://www.wallstreet-online.de/nachricht/8334991-update-deloitte-and-vlocity-bring-industry-specific-cloud-apps-to-canadian-clients,20160213,deloitte,technology,,8334991 update deloitte and vlocity bring industry specific cloud apps to canadian clients,cloud,www.wallstreet-online.de
IS,Israel,31.5,34.75,511283105,http://www.benzinga.com/pressreleases/16/02/m6261465/update-deloitte-and-vlocity-bring-industry-specific-cloud-apps-to-canad,20160213,deloitte,technology,,update deloitte and vlocity bring industry specific cloud apps to canad,cloud,www.benzinga.com
UK,United Kingdom,54.0,-2.0,512662099,http://www.venturemagazine.me/2016/02/deloitte-data-analytics-transforming-higher-education/,20160217,deloitte,technology,,deloitte data analytics transforming higher education,data,www.venturemagazine.me
AS,Australia,-27.0,133.0,507335029,"http://www.crn.com.au/News/414367,ibm-offloads-100-patents-to-western-digital.aspx",20160201,ibm,technology,,"414367,ibm offloads 100 patents to western digital.aspx",digital,www.crn.com.au
IN,"Pune, Maharashtra, India",18.5333,73.8667,507423005,http://www.dqindia.com/suburban-diagnostics-selects-ibm-to-scale-up-business-operations/,20160201,ibm,technology,,suburban diagnostics selects ibm to scale up business operations,operations,www.dqindia.com
GM,"Berlin, Berlin, Germany",52.5167,13.4,507829530,http://www.thedrum.com/news/2016/02/02/ibm-inks-deal-further-german-presence-purchase-digital-outfit-aperto,20160202,ibm,technology,,ibm inks deal further german presence purchase digital outfit aperto,digital,www.thedrum.com
US,"New York, United States",42.1497,-74.9384,507893533,http://brandchannel.com/2016/02/01/ibm-watson-weather-020116/,20160202,ibm,technology,,ibm watson weather 020116,watson,brandchannel.com
,,,,507919904,http://www.theregister.co.uk/2016/02/02/ibm_blesses_catalogic_copy_data_management/,20160202,ibm,technology,,ibm blesses catalogic copy data management,data,www.theregister.co.uk
IN,India,20.0,77.0,507955153,http://www.techtimes.com/articles/130052/20160202/ibm-watson-opens-in-india-with-two-partnerships.htm,20160202,ibm,technology,,ibm watson opens in india with two partnerships.htm,watson,www.techtimes.com
GM,"Munich, Bayern, Germany",48.15,11.5833,507962798,http://www.bidnessetc.com/62592-ibm-expands-digital-ad-agency-initiative-via-aperto-acquisition/,20160202,ibm,technology,,62592 ibm expands digital ad agency initiative via aperto acquisition,digital,www.bidnessetc.com
IN,"Manipal, Karnataka, India",13.35,74.7833,507970011,http://www.thehindubusinessline.com/info-tech/ibm-opens-up-watson-tech-for-developers/article8184670.ece,20160202,ibm,technology,,ibm opens up watson tech for developers,watson,www.thehindubusinessline.com
GM,"Berlin, Berlin, Germany",52.5167,13.4,507983264,http://www.eweek.com/it-management/ibm-buys-aperto-takes-watson-to-india.html,20160202,ibm,technology,,ibm buys aperto takes watson to india.html,watson,www.eweek.com
